% The software computes absolute indices (n), relative to vacuum as follows: 									
%	Phase index: n = na . nair								
%	Group index: ng = nair . nga - lambda . na . dnair / dlambda								
%									
% However, it is the absolute group indices which must be entered numerically in the software (Numeric) or the model description files   									
%									
% The possible methods for specifying the relative refractive indices in this file are:									
%									
% Relative group index and index CTE at 1310 nm:									
% NG_1310	<Name>   	nga 	dn/dT						
%									
% Wavelength Lbi (um) and relative phase indices around 1310 nm. Last term is phase index CTE:									
% N_LAMBDA	<Name>		Count	Lb1	na(Lb1)	Lb2	na(Lb2) …	dn/dT	
%									
% Sellmeier coefficients na^2(Lb) = 1 + B1.Lb^2/(Lb^2-C1) + B2.Lb^2/(Lb^2-C2) + B3.Lb^2/(Lb^2-C3):									
% SELLMEIER	<Name> 	 B1 	 B2 	 B3 	 C1 	 C2 	 C3 	 dn/dT 	 
%									
% Series expansion na^2(Lb) = A0 + A1.Lb^2 + A2.Lb^-2 + A3.Lb^-4 + A4.Lb^-6 + A5.Lb^-8:									
% CAUCHY	<Name> 	 A0 	 A1 	 A2 	 A3 	 A4 	 A5 	 dn/dT 	 
%									
%*********************************************************************************************************************************************									
%									
AIR	Air
CAUCHY	M-BACD5N      	2.48951000E+00	-1.22449600E-02	1.29426200E-02	3.49044900E-04	-1.77722800E-05	9.11371900E-07	0.00000000E+00
CAUCHY	M-FD60	3.11803100E+00	-1.48552300E-02	4.21803500E-02	2.91458000E-03	-1.71970100E-04	3.04499500E-05	0.00000000E+00
CAUCHY	M-FD80	2.76163800E+00	-1.13263300E-02	2.86534600E-02	1.52903800E-03	-8.74357700E-05	1.49657900E-05	0.00000000E+00
CAUCHY	M-FDS910	3.16598700E+00	-1.34919600E-02	4.64991800E-02	2.47141300E-03	-8.65959600E-05	2.72592700E-05	0.00000000E+00
CAUCHY	M-LAC130      	2.81341200E+00	-1.33244800E-02	1.92786500E-02	4.12445200E-04	-9.94043200E-06	9.62202400E-07	0.00000000E+00
CAUCHY	M-LAF81       	2.91678900E+00	-1.23982000E-02	2.66752400E-02	6.51905000E-04	4.69561800E-06	2.69105400E-06	0.00000000E+00
CAUCHY	M-NBF1        	2.97524500E+00	-1.42501600E-02	2.14007400E-02	9.75533700E-04	-6.97953000E-05	4.11492400E-06	0.00000000E+00
CAUCHY	M-NBFD10	3.26462300E+00	-1.58197700E-02	3.22589400E-02	1.70931200E-03	-1.08195700E-04	1.05832300E-05	0.00000000E+00
CAUCHY	M-NBFD130      	3.17379400E+00	-1.49865800E-02	2.90674100E-02	1.20482900E-03	-5.35515800E-05	5.27135000E-06	0.00000000E+00
CAUCHY	M-NBFD82     	3.18802600E+00	-1.21784200E-02	3.71930800E-02	-2.81753100E-04	1.80448000E-04	-4.18290900E-06	0.00000000E+00
CAUCHY	M-PCD4	2.58233500E+00	-9.95203900E-03	1.32918400E-02	4.55062100E-04	-3.32713200E-05	1.73017200E-06	0.00000000E+00
CAUCHY	M-PCD51	2.50202600E+00	-1.10829200E-02	1.12772000E-02	5.71540800E-04	-5.58745500E-05	2.90529200E-06	0.00000000E+00
CAUCHY	M-TAF101	3.05615000E+00	-1.38471000E-02	2.43112600E-02	4.98002700E-04	-7.31867600E-06	1.24041000E-06	0.00000000E+00
CAUCHY	M-TAF31	3.16435800E+00	-1.40332100E-02	2.76703400E-02	6.40302500E-04	-6.34923400E-06	1.61574400E-06	0.00000000E+00
CAUCHY	M-TAF401	3.07279000E+00	-1.36638500E-02	2.52734600E-02	6.12182000E-04	-1.14704500E-05	1.54300000E-06	0.00000000E+00
CAUCHY	M-TAFD301	3.32150100E+00	-1.18199000E-02	3.52649100E-02	3.66818500E-04	7.06307100E-05	-7.95690500E-07	0.00000000E+00
CAUCHY	M-TAFD305	3.32718400E+00	-1.34324200E-02	3.33980000E-02	1.00604700E-03	-2.13690800E-05	3.97256100E-06	0.00000000E+00
CAUCHY	M-TAFD51	3.22768200E+00	-1.45381600E-02	2.92121000E-02	1.05706200E-03	-4.78716200E-05	4.55723900E-06	0.00000000E+00
SELLMEIER	N-BAF10	1.58514950E+00	1.43559385E-01	1.08521269E+00	9.26681282E-03	4.24489805E-02	1.05613573E+02	0.00000000E+00
SELLMEIER	N-BAF4	1.42056328E+00	1.02721269E-01	1.14380976E+00	9.42015382E-03	5.31087291E-02	1.10278856E+02	0.00000000E+00
SELLMEIER	N-BAF51	1.51503623E+00	1.53621958E-01	1.15427909E+00	9.42734715E-03	4.30826500E-02	1.24889868E+02	0.00000000E+00
SELLMEIER	N-BAF52	1.43903433E+00	9.67046052E-02	1.09875818E+00	9.07800128E-03	5.08212080E-02	1.05691856E+02	0.00000000E+00
SELLMEIER	N-BAK1	1.12365662E+00	3.09276848E-01	8.81511957E-01	6.44742752E-03	2.22284402E-02	1.07297751E+02	0.00000000E+00
SELLMEIER	N-BAK2	1.01662154E+00	3.19903051E-01	9.37232995E-01	5.92383763E-03	2.03828415E-02	1.13118417E+02	0.00000000E+00
SELLMEIER	N-BAK4	1.28834642E+00	1.32817724E-01	9.45395373E-01	7.79980626E-03	3.15631177E-02	1.05965875E+02	0.00000000E+00
SELLMEIER	N-BALF4	1.31004128E+00	1.42038259E-01	9.64929351E-01	7.96596450E-03	3.30672072E-02	1.09197320E+02	0.00000000E+00
SELLMEIER	N-BALF5	1.28385965E+00	7.19300942E-02	1.05048927E+00	8.25815975E-03	4.41920027E-02	1.07097324E+02	0.00000000E+00
SELLMEIER	N-BASF2	1.53652081E+00	1.56971102E-01	1.30196815E+00	1.08435729E-02	5.62278762E-02	1.31339700E+02	0.00000000E+00
SELLMEIER	N-BASF64	1.65554268E+00	1.71319770E-01	1.33664448E+00	1.04485644E-02	4.99394756E-02	1.18961472E+02	0.00000000E+00
CAUCHY	NBF1          	2.97534910E+00	-1.46134700E-02	2.10963830E-02	1.19803800E-03	-1.18873880E-04	7.34443500E-06	0.00000000E+00
CAUCHY	NBF2          	3.01701770E+00	-1.36251490E-02	2.41424890E-02	5.95206930E-04	-1.21465890E-05	1.44455340E-06	0.00000000E+00
CAUCHY	NBFD10   	3.26155730E+00	-1.45428510E-02	3.34707390E-02	1.22664790E-03	-2.53918420E-05	5.59717390E-06	0.00000000E+00
CAUCHY	NBFD11        	3.10102670E+00	-1.00221080E-02	3.26316870E-02	-8.10292680E-04	1.93501100E-04	-8.02797990E-06	0.00000000E+00
CAUCHY	NBFD12        	3.15136550E+00	-1.30520150E-02	2.95021110E-02	6.76434370E-04	3.66797010E-06	1.82332930E-06	0.00000000E+00
CAUCHY	NBFD13   	3.17292230E+00	-1.42485340E-02	2.91681140E-02	1.34287600E-03	-9.61787530E-05	8.40425560E-06	0.00000000E+00
CAUCHY	NBFD15        	3.15400110E+00	-1.32567530E-02	3.41033120E-02	1.84721670E-03	-1.08073320E-04	1.29759010E-05	0.00000000E+00
CAUCHY	NBFD3         	3.16337460E+00	-1.32762800E-02	3.11333090E-02	8.35233800E-04	2.99804990E-06	2.55688530E-06	0.00000000E+00
SELLMEIER	N-BK10	8.88308131E-01	3.28964475E-01	9.84610769E-01	5.16900822E-03	1.61190045E-02	9.97575331E+01	0.00000000E+00
SELLMEIER	N-BK7	1.03961212E+00	2.31792344E-01	1.01046945E+00	6.00069867E-03	2.00179144E-02	1.03560653E+02	0.00000000E+00
SELLMEIER	N-F2	1.39757037E+00	1.59201403E-01	1.26865430E+00	9.95906143E-03	5.46931752E-02	1.19248346E+02	0.00000000E+00
SELLMEIER	N-FK5	8.44309338E-01	3.44147824E-01	9.10790213E-01	4.75111955E-03	1.49814849E-02	9.78600293E+01	0.00000000E+00
SELLMEIER	N-FK51A	9.71247817E-01	2.16901417E-01	9.04651666E-01	4.72301995E-03	1.53575612E-02	1.68681330E+02	0.00000000E+00
SELLMEIER	N-K5	1.08511833E+00	1.99562005E-01	9.30511663E-01	6.61099503E-03	2.41108660E-02	1.11982777E+02	0.00000000E+00
SELLMEIER	N-KF9	1.19286778E+00	8.93346571E-02	9.20819805E-01	8.39154696E-03	4.04010786E-02	1.12572446E+02	0.00000000E+00
SELLMEIER	N-KZFS11	1.33222450E+00	2.89241610E-01	1.15161734E+00	8.40298480E-03	3.44239720E-02	8.84310532E+01	0.00000000E+00
SELLMEIER	N-KZFS2	1.23697554E+00	1.53569376E-01	9.03976272E-01	7.47170505E-03	3.08053556E-02	7.01731084E+01	0.00000000E+00
SELLMEIER	N-KZFS4	1.35055424E+00	1.97575506E-01	1.09962992E+00	8.76282070E-03	3.71767201E-02	9.03866994E+01	0.00000000E+00
SELLMEIER	N-KZFS5	1.47460789E+00	1.93584488E-01	1.26589974E+00	9.86143816E-03	4.45477583E-02	1.06436258E+02	0.00000000E+00
SELLMEIER	N-KZFS8	1.62693651E+00	2.43698760E-01	1.62007141E+00	1.08808630E-02	4.94207753E-02	1.31009163E+02	0.00000000E+00
SELLMEIER	N-LAF2	1.80984227E+00	1.57295550E-01	1.09300370E+00	1.01711622E-02	4.42431765E-02	1.00687748E+02	0.00000000E+00
SELLMEIER	N-LAF21	1.87134529E+00	2.50783010E-01	1.22048639E+00	9.33322280E-03	3.45637762E-02	8.32404866E+01	0.00000000E+00
SELLMEIER	N-LAF33	1.79653417E+00	3.11577903E-01	1.15981863E+00	9.27313493E-03	3.58201181E-02	8.73448712E+01	0.00000000E+00
SELLMEIER	N-LAF34	1.75836958E+00	3.13537785E-01	1.18925231E+00	8.72810026E-03	2.93020832E-02	8.51780644E+01	0.00000000E+00
SELLMEIER	N-LAF35	1.51697436E+00	4.55875464E-01	1.07469242E+00	7.50943203E-03	2.60046715E-02	8.05945159E+01	0.00000000E+00
SELLMEIER	N-LAF36	1.85744228E+00	2.94098729E-01	1.16615417E+00	9.82397191E-03	3.84309138E-02	8.93984634E+01	0.00000000E+00
SELLMEIER	N-LAF7	1.74028764E+00	2.26710554E-01	1.32525548E+00	1.07925580E-02	5.38626639E-02	1.06268665E+02	0.00000000E+00
SELLMEIER	N-LAK10	1.72878017E+00	1.69257825E-01	1.19386956E+00	8.86014635E-03	3.63416509E-02	8.29009069E+01	0.00000000E+00
SELLMEIER	N-LAK12	1.17365704E+00	5.88992398E-01	9.78014394E-01	5.77031797E-03	2.00401678E-02	9.54873482E+01	0.00000000E+00
