X mm;Y mm;ZTop mm;ZBottom mm;Wafer Diameter mm;300
-2.0303951355001E-05;-8.6331297070398E-05;0;-24.8
-2.0282567965501E-05;-8.65117495271999E-05;0;-24.8
-2.0282567965501E-05;-8.65117495271999E-05;0;-24.8
-2.0282567965501E-05;-8.65117495271999E-05;0;-24.8
-2.0282567965501E-05;-8.65117495271999E-05;0;-24.8
1;1;0;-24.8
10;10;0;-24.8
100;100;0;-24.8
